_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,please_choose_one_of_the_reasons_below,which_category_does_this_term_belong_to,gs,please_choose_one_of_the_reasons_below_gold,term,values,which_category_does_this_term_belong_to_gold
1229989056,false,finalized,3,5/4/2017 11:33:21,"","time
time
time",time,,timepoint,"prior to artemisinin combination therapy (act), pre-treatment, 24h, 2h, baseline",
1229989057,false,finalized,3,5/4/2017 11:32:34,"","strain
strain
strain", strain,,b.bifidum strain  ,prl2010,
1229989058,false,finalized,3,5/4/2017 11:34:35,"","disease
disease
disease", disease,,status of disease  ,progressive,
1229989059,false,finalized,3,5/4/2017 11:36:49,"","cell_line
cell_line
cell_line", cell line,,cell line type  ,"prostate cancer cell line, small cell lung carcinoma,melanoma cell line, less-aggressive cell line, immortalised",
1229989060,false,finalized,3,5/4/2017 11:31:57,"","tissue
tissue
tissue", tissue,,tissue site ,"prostate, lymph node, bone, liver, ge junction",
1229989061,false,finalized,3,5/4/2017 11:26:02,"","treatment
treatment
treatment", treatment,,treatment arm  ,"prostvac, control, ixabepilone, paclitaxel, 13-cis-retinoic acid",
1229989062,false,finalized,3,5/4/2017 11:40:54,"","treatment
treatment
treatment", treatment,,cancer treatment  ,"pt dxed in 2002, pt dxed in 2007",
1229989063,false,finalized,3,5/4/2017 11:39:02,"","tissue
tissue
tissue", tissue,,tissue/sector ,"purple, red",
1229989064,false,finalized,3,5/4/2017 11:32:14,"","genotype
genotype
genotype", genotype,,hdh genotype  ,"q7/q7, q111/q111, q7/q111",
1229989065,false,finalized,3,5/4/2017 11:37:25,"","genotype
genotype
genotype", genotype,,rnasel r462q genotype  ,"qq, rr, rq, na",
1229989066,false,finalized,3,5/4/2017 11:40:51,"","cell_line
cell_line
cell_line", cell line,,source cell line  ,"r1, h9, a431, mnng/hos, bg01v",
1229989067,false,finalized,3,5/4/2017 11:40:51,"","treatment
treatment
treatment", treatment,,growth condition and treatment  ,"radish sprout seeds were sterilized (5 min 70% ethanol, 10 min 1% naocl with 0.1% tween), then washed five times with sterile water and subsequently incubated in sterile ms medium without glucose in sterile plastic boxes (1 l total volume, passively aerated). after germination, seedlings were tested for sterility by plating a sample on lb agar. after 5 days of growth, the shoots were inoculated 10 min with 1 l __ concentrated ringer solution containing 103 cfu/ml ehec. the superfluous medium was decanted and cfu/g was periodically determined as followsinfected shoots were washed and bacterial numbers of the washing liquid were determined by serial dilution platings. after 120 hours, the transition from exponential to stationary phase could be determined. bacteria were harvested by gently shaking the seedlings in cold __-concentrated ringer (+1% tween-20tenfold diluted lysogeny broth was used as reference medium. cells were harvested after 3.5 h at about 3.1 x 108 cfu/ml.for nitrite, we added 200 mg/l sodium nitrite to 10-fold diluted lb and adjusted it to ph 6. harvest was after 6.5 h at 2.9 x 108 cfu/ml.for spinach medium, whole spinach leaves were homogenized (agienda agricola pistelle, kaufland, germany) on ice using an ultraturrax d50. the mush was centrifuged (1 h, 30,000神g, 5_皇), decanted, filtered (2.5 _ｵm pore size), centrifuged (2 h, 30,000神g, 5_皇), decanted and sterile filtered (0.2 _ｵm). after 5 h of growth, we harvested the cells at 6.0 x 108 cfu/ml.",
1229989068,false,finalized,3,5/4/2017 11:44:09,"","strain
strain
strain", strain,,strain for c57bl/6  ,rag-2-ko,
1229989069,false,finalized,3,5/4/2017 11:35:40,"","strain
strain
strain", strain,,immune strain/background  ,"rag2, fvb",
1229989070,false,finalized,3,5/4/2017 11:30:02,"","disease
disease
disease", disease,,disease progression status  ,"rapid progessor, elite/viremic controller, viremic non-progessor",
1229989071,false,finalized,3,5/4/2017 11:40:27,"","genotype
genotype
genotype", genotype,,genotype rb  ,"rbfl/+, rb+/+, fl/fl",
1229989072,false,finalized,3,5/4/2017 11:39:17,"","disease
disease
disease", disease,,disease status of patient  ,"rcdii, celiac disease, crohn's disease",
1229989073,false,finalized,3,5/4/2017 11:40:11,"","genotype
genotype
genotype", genotype,,a.thaliana genotype  ,"rdr1/2/6 mutant, rdr1 mutant, wild type (col)",
1229989074,false,finalized,3,5/4/2017 11:28:52,"","treatment
treatment
treatment", treatment,,chip dna treatment  ,"recjf, exoi",
1229989075,false,finalized,3,5/4/2017 11:32:35,"","cell_line
cell_line
cell_line", cell line,,reference cell lines  ,"reference pool of lncap, du145, pc3, and cwr22 cell lines",
1229989076,false,finalized,3,5/4/2017 11:38:08,"","cell_line
cell_line
cell_line", cell line,,origin of a cell line  ,"referencekolossov e. et al., j exp med 203(10)2315-2327, 2006., referencemeissner a. et al., nat. biotechnol. 25(10)1177-1181, 2007., james thomson, university of wisconsin, es cell international, singapore, clontech (cat. no. 636532, lot 7120603a)",
1229989077,false,finalized,3,5/4/2017 11:39:43,"","tissue
tissue
tissue", tissue,,tissue section ,"region 3, region 2, region 4, region 1, region 5",
1229989078,false,finalized,3,5/4/2017 11:30:30,"","cell_line
cell_line
cell_line", cell line,,human leukemia cell line  ,reh,
1229989079,false,finalized,3,5/4/2017 11:31:20,"","strain
strain
strain", strain,,strain jlrela  ,rela kockout,
1229989080,false,finalized,3,5/4/2017 11:40:51,"","disease
disease
disease", disease,,disease group  ,"remission, failure of treatment, new, non-metastatic, nonatopic control",
1229989081,false,finalized,3,5/4/2017 11:38:42,"","time
time
time", time,,time of sample harvesting  ,"reperfusion, normoxia, ischemia",
1229989082,false,finalized,3,5/4/2017 11:21:50,"","cell_line
cell_line
cell_line", cell type,,test cell type  ,repo-gal4/uas-uprt,
1229989083,false,finalized,5,5/4/2017 11:38:46,"","treatment
time
treatment
treatment
treatment", treatment,,small molecule treatment  ,"repsox at 24 hours, repsox at 48 hours, repsox at 1 week, repsox at 10 hours, repsox during derivation",
1229989084,false,finalized,3,5/4/2017 11:34:58,"","tissue
tissue
tissue", tissue,,tissue condition ,"resting (uninjured) muscle, 48h after barium chloride-induced muscle injury, 12h after barium chloride-induced muscle injury",
1229989085,false,finalized,3,5/4/2017 11:21:50,"","tissue
tissue
tissue", tissue,,tissue location ,"right, tongue, left, unknown, internode",
1229989086,false,finalized,3,5/4/2017 11:29:34,"","tissue
tissue
tissue", tissue,,tissue collection method ,"rnalater, snap frozen, dnagard, laser capture microdissection",
1229989087,false,finalized,3,5/4/2017 11:31:20,"","treatment
treatment
treatment", treatment,,rna treatment  ,"rrna depleted, tobacco acid pyrophosphatase (tap), no rna treatment, none, oxidised",
1229989088,false,finalized,3,5/4/2017 11:36:52,"","treatment
treatment
treatment", treatment,,treatment_given  ,"rt, --, rt + rt",
1229989089,false,finalized,3,5/4/2017 11:36:49,"","treatment
treatment
treatment", treatment,,treatment*  ,"s, rt, s, s, crt, ic, s, rt, surgery",
1229989090,false,finalized,3,5/4/2017 11:40:14,"","strain
strain
strain", strain,,pathogen strain  ,"s. aureus usa300, tt01",
1229989091,false,finalized,3,5/4/2017 11:26:02,"","time
time
time", time,,time point after hepatectomy  ,"s48h, 2h, 48h, 0h, 6h",
1229989092,false,finalized,3,5/4/2017 11:37:51,"","strain
strain
strain", strain,,background strains  ,"s96 and yjm 789, c57bl/6 female mouse and a sb/le male",
1229989093,false,finalized,3,5/4/2017 11:31:16,"","treatment
treatment
treatment", treatment,,b240 or saline treatment  ,"saline, lactobacillus pentosus b240",
1229989094,false,finalized,3,5/4/2017 11:42:32,"","time
time
time", treatment,,timepoint 4h treatment  ,"same end point, not same day, same start point",
1229989095,false,finalized,3,5/4/2017 11:24:44,"","strain
strain
strain", strain,,bacterial strain  ,"sanger476, -, o18k1h7, usa300, imdo 130201",
1229989096,false,finalized,3,5/4/2017 11:35:40,"","strain
strain
strain", strain,,strain/model  ,scid beige mouse,
1229989097,false,finalized,3,5/4/2017 11:36:47,"","strain
strain
strain", strain,,recipient strain  ,"scid, cb-17 scid/scid, c57bl6_h-2b, na, lethally irradiated syngeneic mice",
1229989098,false,finalized,3,5/4/2017 11:35:07,"","genotype
genotype
genotype", genotype,,genotype/variataion  ,"scramble shrna control, creb knock-down, luciferase, shrna control, crtc1-maml2/maml2, knock-downmaml2 knock-down",
1229989099,false,finalized,3,5/4/2017 11:25:21,"","treatment
treatment
treatment", treatment,,oligo treatment  ,scrambled control,
1229989100,false,finalized,7,5/4/2017 11:43:32,"","tissue
time
tissue
time
tissue
tissue
tissue", tissue,,8 weeks. tissue ,scraped off oxyntic mucosa.,
1229989101,false,finalized,3,5/4/2017 11:23:25,"","treatment
treatment
treatment", treatment,,immunogen treatment  ,"sea water, pic, mdp",
1229989102,false,finalized,3,5/4/2017 11:38:28,"","time
time
time", time,,hatching time  ,"sept, dec",
1229989103,false,finalized,3,5/4/2017 11:34:15,"","genotype
genotype
genotype", genotype,,genotype/variaion  ,"sgpp1-/-, sgpp1+/+",
1229989104,false,finalized,3,5/4/2017 11:41:13,"","treatment
treatment
treatment", treatment,,cell treatment  ,"shrna infected cells, cultured with anticd3 cd28 beads and collected at various time points, purified by cell sorting (cd4+ gfp+), purified by cell sorting (cd4+ gfp-), lmna knock-down (cultured)",
1229989105,false,finalized,3,5/4/2017 11:33:36,"","disease
disease
disease", disease,,subject's disease state  ,"sickle cell disease, control",
1229989106,false,finalized,3,5/4/2017 11:26:01,"","treatment
treatment
treatment", treatment,,treatment2_in vivo treatment  ,"silica, air control, iraqi sand",
1229989107,false,finalized,3,5/4/2017 11:40:00,"","treatment
treatment
treatment", treatment,,vaccine treatment  ,"siv dna vaccine, no vaccine (control), siv dna vaccine with rantes adjuvant",
1229989108,false,finalized,3,5/4/2017 11:33:48,"","strain
strain
strain", strain,,siv strain  ,"sivsm, sivmac239, uninfected control (sivsm), uninfected control (sivmac239)",
1229989109,false,finalized,6,5/4/2017 11:35:03,"","cell_line
cell_line
time
cell_line
cell_line
cell_line", cell line,,ovarian cancer cell line  ,"sk-ov-3, tov-21g, ovcar-3, sk-ov-3 p38dn",
1229989110,false,finalized,3,5/4/2017 11:36:13,"","tissue
tissue
tissue", tissue,,tissue lineage ,"skin, blood",
1229989111,false,finalized,3,5/4/2017 11:21:08,"","cell_line
cell_line
cell_line", cell type,,other cell types  ,"skin, few fibrous strands",
1229989112,false,finalized,3,5/4/2017 11:37:28,"","tissue
tissue
tissue", tissue,,tissue.origin ,"skin, lung",
1229989113,false,finalized,3,5/4/2017 11:35:00,"","tissue
tissue
tissue", tissue,,tissue harvest methods ,"slices from each of the lobes were pooled together for microarray analysis, the organ was longitudinally bisected, a slice was removed for histology and the remainder of the organ was minced and used for microarray analysis, the gland was transversely sectioned and the bottom portion was used for microarray analysis, lung samples were obtained by placing a suture loosely around the left bronchus at the site where the bronchus enters the left lung lobe.  a second suture was placed around the right bronchus and pulled tightly to tie off the right lung lobes.  the right lung lobes were removed and placed in rnalater, and the left lung infused under hydrostatic pressure (~30 cm) with neutral buffered formalin.   samples placed in rnalater were incubated overnight at 4_皇 and frozen the next day at < 70_皇., the nose was dissected to isolate the level ii region of both nostrils.  the maxillo turbinate and olfactory epithelium were discarded and the lateral meatus and nasoturbinate were retained for cell isolation.  the dissected nasal sections were rinsed with cold phosphate buffered saline to remove the blood.  after rinsing, a 5 ml buffered mixture of proteases (collagenase, 80 u/ml, sigma-aldrich",
1229989114,false,finalized,3,5/4/2017 11:35:41,"","treatment
treatment
treatment", treatment,,dna treatment  ,"sonicated and immunoprecipitated with anti-5-methyl cytidine antibody (diagnode, li姓ge, belgium), sonicated, sonicated and immunoprecipitated with anti-5-methyl cytidine antibody (diagenode, li姓ge, belgium)",
1229989115,false,finalized,3,5/4/2017 11:30:13,"","cell_line
cell_line
cell_line", cell type,,t cell type  ,"sorted cd4+ conventional t cells from spleen and lymph nodes, sorted cd4+ regulatory t cells from spleen and lymph nodes, teff, treg, tfh",
1229989116,false,finalized,6,5/4/2017 11:42:32,"","tissue
cell_line
tissue
tissue
tissue
tissue", tissue,,tissue/cell type ,"soybean root/hypocotyls - p.sojae mycelium from minimal medium, peripheral blood leucocytes (pbl), osteosarcoma, ovarian somatic cells (osc), testicular germ cells, macs-sorted",
1229989117,false,finalized,3,5/4/2017 11:38:40,"","cell_line
cell_line
cell_line", cell type,,melanoma cell type  ,"spheroid cells, adherent cells",
1229989118,false,finalized,7,5/4/2017 11:47:05,"","time
time
tissue
time
time
tissue
tissue", tissue,,4 months tissue ,spinal cord,
1229989119,false,finalized,3,5/4/2017 11:35:40,"","tissue
tissue
tissue", tissue,,secondary lymphoid tissue ,spleen and lymph nodes,
1229989120,false,finalized,3,5/4/2017 11:40:51,"","tissue
tissue
tissue", tissue,,fresh tissue ,splenocytes,
1229989121,false,finalized,3,5/4/2017 11:30:02,"","disease
disease
disease", disease,,source disease  ,squamous cell carcinoma,
1229989122,false,finalized,3,5/4/2017 11:34:38,"","treatment
treatment
treatment", treatment,,rnase treatment  ,"ssrnase (rnase one), dsrnase (rnase v1), none",
1229989123,false,finalized,3,5/4/2017 11:24:22,"","time
time
time", time,,nitrogen starvation time  ,"st2d, st10d, t0, st10d+1h",
1229989124,false,finalized,3,5/4/2017 11:40:41,"","cell_line
cell_line
cell_line", cell line,,stable cell line  ,stable cell lines inducibly expressing flag/ha-tagged  rbm10,
1229989125,false,finalized,3,5/4/2017 11:26:55,"","time
time
time", time,,explant timepoint  ,stage 9/10,
1229989126,false,finalized,3,5/4/2017 11:38:28,"","disease
disease
disease", disease,,advanced disease state  ,"stage iii, stage I, stage ii, stage iv",
1229989127,false,finalized,3,5/4/2017 11:32:57,"","tissue
tissue
tissue", tissue,,tissue region enriched for ,"starch, lipid",
1229989128,false,finalized,3,5/4/2017 11:26:01,"","treatment
treatment
treatment", treatment,,treatment group  ,"statin alone, fenofibric acid+statin, control, fenofibric acid, untreated",
1229989129,false,finalized,3,5/4/2017 11:26:02,"","tissue
tissue
tissue", tissue,,host tissue ,"stomach, root, hind foot pads, hyphae, serum",
1229989130,false,finalized,3,5/4/2017 11:38:24,"","strain
strain
strain", strain,,strain/genotype  ,"strain dp1, mtb1254 rv3662c-3665c ko, wt, pol1-3flag strain congenic to w303-1a in which the weak rad5 mutant allele in the original w303 has been corrected., __sml1, pol1-3flag strain congenic to w303-1a in which the weak rad5 mutant allele in the original w303 has been corrected., __mec1 __sml1, pol1-3flag strain congenic to w303-1a in which the weak rad5 mutant allele in the original w303 has been corrected.",
1229989131,false,finalized,3,5/4/2017 11:36:16,"","strain
strain
strain", strain,,bacteria strain  ,streptcoccus suis 2 strain sc19,
1229989132,false,finalized,3,5/4/2017 11:38:34,"","strain
strain
strain", strain,,infected with bacterial strain  ,streptcoccus suis 2 strain sc19,
1229989133,false,finalized,3,5/4/2017 11:30:02,"","tissue
tissue
tissue", tissue,,mammary tissue ,"stroma (fat pad), parenchyma",
1229989134,false,finalized,3,5/4/2017 11:37:57,"","treatment
treatment
treatment", treatment,,treatment delivery  ,"subcutaneous with osmotic pump, untreated",
1229989135,false,finalized,3,5/4/2017 12:10:01,"","cell_line
cell_line
cell_line", cell line,,human cell line  ,"supt1, lovo epithelial cells atcc ccl-229, kmb17",
1229989143,false,finalized,3,5/4/2017 11:29:39,"","tissue
tissue
tissue", tissue,,tissue_source ,"surgical specimen, chtn specimen",
1229989144,false,finalized,3,5/4/2017 11:35:53,"","disease
disease
disease", disease,,disease resistance  ,"susceptible, resistant",
1229989145,false,finalized,3,5/4/2017 12:10:01,"","disease
disease
disease", disease,,disease-resistance  ,"susceptible, resistant",
1229989146,false,finalized,3,5/4/2017 11:39:27,"","genotype
genotype
genotype", genotype,,transgene genotype  ,"t transgene, homozygous, t and s transgenes, homozygous",
1229989147,false,finalized,3,5/4/2017 11:21:08,"","time
time
time", time,,partial hepatectomy time point  ,"t=0, t=1h, t=6h, t=12h, t=24h",
1229989148,false,finalized,3,5/4/2017 11:24:00,"","time
time
time", time,,timepoint (hrs)  ,"t=42, t=18, t=0, 3",
1229989149,false,finalized,3,5/4/2017 11:41:40,"","time
time
time", time,,biopsy time  ,"t1, 3month, 0month, ts, t2",
1229989150,false,finalized,3,5/4/2017 11:44:26,"","cell_line
cell_line
cell_line", cell line,,parental cell line  ,"t47d-y, mda-mb-231, skbr-3, t47d-yb, hek 293 flp-in t-rex",
1229989151,false,finalized,3,5/4/2017 11:54:47,"","time
time
time", time,,time point (min)  ,"t60, t90, t390, t210",
1229989152,false,finalized,3,5/4/2017 11:44:09,"","time
time
time", time,,time of sampling  ,"taken relapse after treatment, taken at diagnosis, diagnosis, relapse",
1229989153,false,finalized,3,5/4/2017 11:32:54,"","treatment
treatment
treatment", treatment,,adjuvant patient treatment  ,tamoxifen,
1229989154,false,finalized,3,5/4/2017 11:53:37,"","treatment
treatment
treatment", treatment,,preoperative treatment  ,"taxol x 12 fac x 4, fac x 6, fec x 6, paclitaxel x(12 )  + fec x(4 ), fec x(6 )",
1229989155,false,finalized,3,5/4/2017 11:34:10,"","treatment
treatment
treatment", treatment,,treatments comments  ,"taxol x 12 fac x 4, paclitaxel x 12, fac x 4, taxol x 12 fec x 4, paclitaxel x 12, fec x 4, taxol 80 mg/m2 x12 , fec x4",
1229989156,false,finalized,3,5/4/2017 11:33:38,"","genotype
genotype
genotype", genotype,,tbx1 genotype  ,"tbx1-/-, tbx1+/-, tbx1+/+",
1229989157,false,finalized,3,5/4/2017 11:31:22,"","treatment
treatment
treatment", treatment,,treatment category  ,test sample,
1229989158,false,finalized,3,5/4/2017 11:31:41,"","tissue
tissue
tissue", tissue,,tissuet type ,testis,
1229989159,false,finalized,3,5/4/2017 11:28:25,"","treatment
treatment
treatment", treatment,,hormonal treatment  ,"testosterone supplementation by implant, none, 11-ketotestosterone supplementation by implant",
1229989160,false,finalized,3,5/4/2017 11:37:38,"","treatment
treatment
treatment", treatment,,tet1/tet2 treatment  ,"tet1 and tet2 knocked out, wt, tet1, tet2 and tet3 knocked out, heterozygous / tet1 and tet2 knocked out on one chromosome",
1229989161,false,finalized,3,5/4/2017 11:35:57,"","treatment
treatment
treatment", treatment,,treatment code  ,"tfac, tfec, txfac, th/fac, fac",
1229989162,false,finalized,3,5/4/2017 11:29:25,"","tissue
tissue
tissue", tissue,,tissue extraction ,the entire region from just above the eye to below pharyngeal arch 6 was dissected out and subjected to facs and yfp+ cells were pooled from 10 embryos,
1229989163,false,finalized,3,5/4/2017 11:32:11,"","cell_line
cell_line
cell_line", cell line,,cell line provider  ,the european collection of cell cultures (ecacc),
1229989164,false,finalized,3,5/4/2017 11:23:46,"","tissue
tissue
tissue", tissue,,tissue source site ,"the ontario tumor bank network,canada, the groene hart hospital,the neterlands",
1229989165,false,finalized,3,5/4/2017 11:40:51,"","strain
strain
strain", strain,,strain phenotype  ,"thiamethoxam-resistant (th-r), thiamethoxam-susceptible (th-s), biofilm-negative, biofilm-positive, causing sheep abortion",
1229989166,false,finalized,3,5/4/2017 11:34:15,"","tissue
tissue
tissue", tissue,,tissue (organ) ,"thymus, cord blood",
1229989167,false,finalized,3,5/4/2017 11:42:31,"","tissue
tissue
tissue", tissue,,tissue/cell line ,"tissue, cell line, hek293, monolayer cells, fibroblast",
1229989168,false,finalized,7,5/4/2017 11:41:19,"","tissue
cell_line
tissue
tissue
cell_line
tissue
tissue", tissue,,tissue or cells ,"tissue, cells, homogenized retina, facs sorted retina, cultured retinal progenitor cells",
1229989169,false,finalized,3,5/4/2017 11:26:02,"","strain
strain
strain", strain,,hcmv strain  ,towne/e,
1229989170,false,finalized,3,5/4/2017 11:29:24,"","strain
strain
strain", strain,,human cytomegalovirus strain  ,towne/e,
1229989171,false,finalized,3,5/4/2017 11:36:56,"","treatment
treatment
treatment", treatment,,treatment of the mice  ,treated with ecg for 48h and hcg for 12h,
1229989172,false,finalized,3,5/4/2017 11:32:49,"","time
time
time", time,,time and stimulation  ,"tref, t1sa, t1sp, t5sa, t5sp",
1229989173,false,finalized,3,5/4/2017 11:33:42,"","genotype
genotype
genotype", genotype,,genotype/ variation  ,"trib1-/- unstimulated, wild-type unstimulated",
1229989174,false,finalized,3,5/4/2017 11:29:25,"","genotype
genotype
genotype", genotype,,genotype abbreviation  ,"trphet, trpnull",
1229989175,false,finalized,3,5/4/2017 11:36:55,"","genotype
genotype
genotype", genotype,,12q13 genotype rs11169544  ,"tt, ct, cc",
1229989176,false,finalized,3,5/4/2017 11:33:21,"","genotype
genotype
genotype", genotype,,3q26 genotype rs12638862  ,"tt, ct, cc",
1229989177,false,finalized,3,5/4/2017 11:31:51,"","genotype
genotype
genotype", genotype,,8q23 genotype rs16892766  ,"tt, gt, gg",
1229989178,false,finalized,3,5/4/2017 11:29:38,"","tissue
tissue
tissue", tissue,,tissue isolated ,tumor developed in recipient mice,
1229989179,false,finalized,3,5/4/2017 11:39:19,"","tissue
tissue
tissue", tissue,,tissue sub-type ,"tumor whole tissue, normal whole tissue, normal stroma, tumor stroma, normal epithelium",
1229989180,false,finalized,3,5/4/2017 11:35:56,"","cell_line
cell_line
cell_line", cell type,,b cell type  ,"tumorous, normal, naive (facs sorted primary human), plasma cell (facs sorted primary human), memory (facs sorted primary human)",
1229989181,false,finalized,3,5/4/2017 11:32:33,"","cell_line
cell_line
cell_line", cell type,,cell type  ,"tumorous, normal, naive (facs sorted primary human), plasma cell (facs sorted primary human), memory (facs sorted primary human)",
1229989182,false,finalized,3,5/4/2017 11:40:10,"","tissue
tissue
tissue", tissue,,treated tissue ,"two fully expanded leaves, root (soil surrounding the root system)",
1229989183,false,finalized,3,5/4/2017 11:28:03,"","tissue
tissue
tissue", tissue,,tissue bank ,"umary, blsa",
1229989184,false,finalized,3,5/4/2017 11:45:18,"","tissue
tissue
tissue", tissue,,tissuebank ,"umary, blsa, shri, mrc, jhu",
1229989185,false,finalized,3,5/4/2017 11:29:29,"","tissue
tissue
tissue", tissue,,tissue estradiol conc. ,"under detection limit, 550pg/g, 9pg/g, 10.5pg/g, 300pg/g",
1229989186,false,finalized,3,5/4/2017 11:58:57,"","gendersex
gendersex
gendersex", sex,,sexual differentiation  ,undifferentiated,
1229989187,false,finalized,3,5/4/2017 11:29:22,"","tissue
tissue
tissue", tissue,,tissue/cell  type ,"undifferentiated es (cell culture), embryonic bodies (cell culture), cardiac bodies (cell culture), whole heart",
1229989188,false,finalized,3,5/4/2017 11:29:24,"","tissue
tissue
tissue", tissue,,tissue separation ,"unfractionated peripheral blood dna, lymphoid peripheral blood dna, myeloid peripheral blood dna",
1229989189,false,finalized,3,5/4/2017 11:35:42,"","tissue
tissue
tissue", tissue,,tissue origin ,"uninvolved lung, lung adenocarcinoma, bone marrow, peripheral blood, breast",
1229989190,false,finalized,3,5/4/2017 11:40:18,"","time
time
time", time,,time clin rec  ,"unknown, 0, 16, 151, 18",
1229989191,false,finalized,3,5/4/2017 11:32:33,"","time
time
time", time,,time met rec  ,"unknown, 0, 16, 55, 151",
1229989192,false,finalized,3,5/4/2017 11:39:38,"","time
time
time", time,,time bcr  ,"unknown, 0, 2, 16, 17",
1229989193,false,finalized,3,5/4/2017 11:36:30,"","time
time
time", time,,time clinical recurrence  ,"unknown, 0, n/a, 55.06849315, 12",
1229989194,false,finalized,3,5/4/2017 11:36:30,"","time
time
time", time,,time metastatic recurrence  ,"unknown, 0, n/a, 55.06849315, 81.10684932",
1229989195,false,finalized,3,5/4/2017 11:29:34,"","time
time
time", time,,time no bcr  ,"unknown, 16, 17, 2, n/a",
1229989196,false,finalized,3,5/4/2017 11:39:38,"","time
time
time", time,,time f/u  ,"unknown, 164, 12, 16, 65",
1229989197,false,finalized,7,5/4/2017 11:39:17,"","time
treatment
treatment
time
time
time
time", treatment,,lps treatment (time)  ,"untreated, 24 hours, 2 hours, 6 hours, 30 mins",
1229989198,false,finalized,6,5/4/2017 11:46:57,"","time
time
treatment
time
time
time", time,,drug treatment time point  ,"untreated, 4hr, 6hr, 8hr, 2hr",
1229989199,false,finalized,3,5/4/2017 11:40:22,"","time
time
time", treatment,,drug treatment time point  ,"untreated, 8hr, 2hr, 4hr, 6hr",
1229989200,false,finalized,3,5/4/2017 11:37:39,"","treatment
treatment
treatment", treatment,,ddc treatment  ,"untreated, ddc-treated",
1229989201,false,finalized,3,5/4/2017 11:34:23,"","treatment
treatment
treatment", treatment,,globin treatment  ,"untreated, globinclear",
1229989202,false,finalized,3,5/4/2017 11:35:47,"","treatment
treatment
treatment", treatment,,hnf4 si rna treatment  ,"untreated, treated",
1229989203,false,finalized,3,5/4/2017 11:37:38,"","treatment
treatment
treatment", treatment,,lenolidamide treatment  ,"untreated, treated",
1229989204,false,finalized,3,5/4/2017 11:41:02,"","cell_line
cell_line
cell_line", cell line,,responder cell line  ,upn727,
1229989205,false,finalized,3,5/4/2017 11:36:52,"","tissue
tissue
tissue", tissue,,tissue_depot ,"uw, n/a, brain, na, abdomen",
1229989206,false,finalized,3,5/4/2017 11:30:30,"","genotype
genotype
genotype", genotype,,braf genotype  ,"v600e mutationwildtype, wildtype",
1229989207,false,finalized,3,5/4/2017 11:33:19,"","treatment
treatment
treatment", treatment,,in vitro treatment  ,"vehicle control, estradiol + progesterone (e2p4), estradiol (e2), none, il-7/il-25/il-33 5 days+ etoh 2 days",
1229989208,false,finalized,3,5/4/2017 11:39:56,"","treatment
treatment
treatment", treatment,,drug treatment  ,"vehicle, chronic low levodopa, chronic high levodopa, dmso, jq1",
1229989209,false,finalized,3,5/4/2017 11:37:59,"","strain
strain
strain", strain,,strain of mouse  ,"vm, cd1",
1229989210,false,finalized,3,5/4/2017 11:32:51,"","tissue
tissue
tissue", tissue,,prostate tissue ,"vp lobe, dlp lobe",
1229989211,false,finalized,3,5/4/2017 11:38:12,"","time
time
time", time,,agent time  ,"weaning - 8 weeks, 10 hr, 6 hr, 16 hr, 3 hr",
1229989212,false,finalized,3,5/4/2017 11:35:41,"","time
time
time", age,,age unit ,"week, day",
1229989213,false,finalized,7,5/4/2017 11:44:43,info,"time
time
dontknow
time
time
time
time", age,,ageunit ,"week, day, weeks",
1229989214,false,finalized,3,5/4/2017 11:37:20,"","time
time
time", time,,units of harvest time point  ,"week, weeks, hr, days, h past seeding",
1229989215,false,finalized,3,5/4/2017 11:35:40,"","time
time
time", age,,units of age ,"weeks, pnd, days, weeks at start of exposure, years",
1229989216,false,finalized,3,5/4/2017 11:32:49,"","tissue
tissue
tissue", tissue,,tissue_detail ,"whole blood, muscle - skeletal, lung, artery - tibial, thyroid",
1229989217,false,finalized,3,5/4/2017 11:34:00,"","strain
strain
strain",strain,,strain crl,wi,
1229989218,false,finalized,3,5/4/2017 11:23:00,"","genotype
genotype
genotype", genotype,,host soybean genotype  ,"widltype, nfr",
1229989219,false,finalized,3,5/4/2017 11:28:03,"","strain
strain
strain", strain,,strain/condition  ,wild type + empty vector in xylose,
1229989220,false,finalized,3,5/4/2017 11:34:58,"","genotype
genotype
genotype", genotype,,genotype/varitaion  ,"wild type, 臉sml0013:km mutant, f/f, stably expressing hbz, snai1 knockout",
1229989221,false,finalized,3,5/4/2017 11:33:48,"","genotype
genotype
genotype", genotype,,genotype/variaton  ,"wild type, eし-myc wrn dhel/dhel, eし-myc, delta kpst mutant, bca81",
1229989222,false,finalized,3,5/4/2017 11:35:56,"","genotype
genotype
genotype", genotype,,bacterial genotype  ,"wild type, gala7 mutant, hpap mutant",
1229989223,false,finalized,3,5/4/2017 11:36:16,"","genotype
genotype
genotype", genotype,,gp130 genotype  ,"wild type, gp130-deficient",
1229989224,false,finalized,3,5/4/2017 11:34:35,"","genotype
genotype
genotype", genotype,,genotype/treatment  ,"wild type, homozygote",
1229989225,false,finalized,3,5/4/2017 11:40:08,"","genotype
genotype
genotype", genotype,,ndrg1 genotype  ,"wild type, knock-out",
1229989226,false,finalized,3,5/4/2017 11:29:38,"","genotype
genotype
genotype", genotype,,offspring genotype  ,"wild type, pigr+/-, pigr-/-, 5ht1a knockout",
